user_address,asset,side,position_size,entry_price,mark_price,absolute_pnl,pnl_percent,realized_pnl,unrealized_pnl,leverage_ratio,is_negative_equity,was_liquidated,was_adl,trades_count,had_pre_existing_position
0x816bebe723d1c4bd479bd16fc086808dd7d50a76,SOL,SHORT,0.0,,169.36,41.97879,,41.97879,0.0,,,False,True,1,True
0x8179d7fd7c9a59da8fea66c0014ee75160b147f6,SOL,SHORT,0.0,,169.36,132.363252,,132.363252,0.0,,,False,True,1,True
0x817b722d178e7f39abde25d95b4759de2b036530,BTC,SHORT,0.0,,108340.0,142.191,,142.191,0.0,,,False,True,1,True
0x818b2b11320d553002909ab11b80759a305d9dc4,SOL,LONG,0.0,,169.36,-4726.065162,,-4726.065162,0.0,,,False,False,1,True
0x818cad83d0052dcb6b549b306659f51980030ea2,SOL,LONG,0.0,,169.36,-1006.21836,,-1006.21836,0.0,,,True,False,2,True
0x8193b8a8044eeb157bb800909b3d931dbaae08e9,BTC,LONG,0.0,,108340.0,-17303.31064,,-17303.31064,0.0,,,True,False,1,True
0x819b05c2b36fed2f1464b9f00030a599139433bf,BTC,LONG,0.0,,108340.0,-121.49735,,-121.49735,0.0,,,False,False,1,True
0x819bf190e72b189475946627be3c17804d409939,BTC,LONG,0.0,,108340.0,59.27378,,59.27378,0.0,,,False,False,1,True
0x819e8ca8c93c557184b850e601d89ffd1616da03,BTC,LONG,1.3502499999999995,105500.0,108340.0,3834.7099999999987,2.621377146021784,0.0,3834.7099999999987,,,False,False,27,False
0x81a097065cd5d555c207bb725107ae3170ae3a6d,BTC,SHORT,1.0755285551056204e-16,,108340.0,4596.490224999998,,4596.490224999998,0.0,,,False,True,22,True
0x81a12b92ea820d96a50022478b2b514120ecd000,BTC,LONG,0.01403,107770.0816401921,108340.0,-19.948765411895216,-1.3124099701367278,-27.94472,7.995954588104784,,,False,False,3,False
0x81a2644ca6ba3fcd58462a25e0153c5a3ee36247,BTC,LONG,0.0,111579.0,108340.0,-280.44214999999997,,-280.44214999999997,0.0,,,True,False,3,False
0x81ae2f7ad70f3bba17494e33f04a046fd269ce92,BTC,LONG,0.0,,108340.0,-131.846625,,-131.846625,0.0,,,True,False,1,True
0x81b4587535820244a39e872e0a0072734bfd7a26,BTC,SHORT,0.0,,108340.0,2510.6184,,2510.6184,0.0,,,False,True,1,True
0x81bd3bbf3a9bfbac45c95be11619b21f75aba3c8,SOL,SHORT,0.0,,169.36,7.7448,,7.7448,0.0,,,False,True,1,True
0x81cd03abfedc1694eed933d5ea8ac76be5e01ef0,BTC,SHORT,0.0,,108340.0,27.9264,,27.9264,0.0,,,False,True,1,True
0x81d3ffbfd90252f5260c942c3e4930bef1155a10,BTC,LONG,1.6348699999999994,,108340.0,-191734.79892000003,,-191734.79892000003,0.0,,,False,False,19,True
0x81d4fb1a6df6684a31442b2f0ef58cfa20df228f,SOL,LONG,0.0,,169.36,-41.319243,,-41.319243,0.0,,,True,False,1,True
0x81dcab1513d88478a3536348d6d7560f2d8762a4,BTC,LONG,0.06800000000000003,,108340.0,650.394479,,650.394479,0.0,,,False,False,10,True
0x81dd349a7814ec10d70c568850bf3318b14e9117,BTC,LONG,0.00444,108329.0,108340.0,0.04884,0.010153221340225217,0.0,0.04884,,,False,False,1,False
0x81dd37057f09b0e08399adbae636a96c5da6d697,BTC,SHORT,0.00964,108018.0,108340.0,-3.1040799999999997,-0.29721247923204724,0.0,-3.1040799999999997,,,False,False,1,False
0x81e8b1d223ab50e67c5ae804d0e2f8d5a51a5884,SOL,SHORT,0.0,,169.36,0.457628,,0.457628,0.0,,,False,True,1,True
0x81ea8e096e480859dc8c03dd3eac4e61052dac63,SOL,LONG,0.57,170.0,169.36,-0.3647999999999922,-0.3778932451582347,0.0,-0.3647999999999922,,,False,False,1,False
0x81f0d1fd4e418c7672abdab957ba42ab7f094554,SOL,SHORT,0.0,,169.36,12.8496,,12.8496,0.0,,,False,True,1,True
0x81f4b6175e191df3a3e099cf1e4f8d17c761b34e,BTC,LONG,0.0,,108340.0,-961.0630759999999,,-961.0630759999999,0.0,,,True,False,2,True
0x8203945348e7bdfde45ac91096ed500502c05759,BTC,SHORT,0.0,,108340.0,124.4,,124.4,0.0,,,False,True,1,True
0x820653cce8a755edbb52ec1bc5829d2a60cd5cc5,BTC,LONG,0.0,,108340.0,-240.96848,,-240.96848,0.0,,,False,False,2,True
0x8208b6ee804aa3f95140c38e528a1bdf88412d8d,BTC,LONG,0.00248,108901.0,108340.0,-1.39128,-0.5178142883514861,0.0,-1.39128,,,False,False,1,False
0x8210bc9a67a96ef5ab1a11b6ead6638ce4779b0a,SOL,SHORT,0.0,,169.36,19.387704,,19.387704,0.0,,,False,True,1,True
0x8215522cd9eed38a63fe8a1ddc123b5b1f669dc1,BTC,LONG,1.1102230246251565e-16,,108340.0,-13387.071896,,-13387.071896,0.0,,,False,False,2,True
0x8215522cd9eed38a63fe8a1ddc123b5b1f669dc1,SOL,LONG,1.4210854715202004e-14,,169.36,-37164.57066,,-37164.57066,0.0,,,False,False,3,True
0x8218a2de183b8d7d08d6a273d457571d98953182,SOL,SHORT,0.0,,169.36,149.283,,149.283,0.0,,,False,True,1,True
0x821d4c90ba874029c95171dcc576685171efb8dd,BTC,SHORT,0.00179,106797.21360381861,108340.0,-13.61591764916468,-7.122524687562909,-10.854330000000001,-2.76158764916468,,,False,True,5,False
0x8242a6c699d898f8f7260848a0b38497dfaceaaa,BTC,SHORT,0.16199999999999995,,108340.0,572.876,,572.876,0.0,,,False,False,6,True
0x824c63aa49c74db90f5ee16de928681258fe1e75,SOL,LONG,0.0,,169.36,-13.22631,,-13.22631,0.0,,,True,False,1,True
0x82525cd7599432c7855b31ea43bbc1dd95aee2a2,BTC,LONG,0.01845,,108340.0,0.0,,0.0,0.0,,,False,False,8,True
0x8252b2833669de010a513511e3c339bf396cbdfd,SOL,SHORT,0.0,,169.36,15.881096,,15.881096,0.0,,,False,True,1,True
0x825352eba4d85c0e8986013e1dabd66d468030e9,BTC,LONG,0.0,,108340.0,-71.2466,,-71.2466,0.0,,,False,False,1,True
0x825646c4ce3cf63922984b960724297973604f5f,BTC,SHORT,0.15072,,108340.0,1119.6297,,1119.6297,0.0,,,False,False,4,True
0x825db34acb05be06d27e60121a19793dc0debaf5,BTC,LONG,0.735,,108340.0,-200.1811,,-200.1811,0.0,,,False,False,1,True
0x8263fd097db849a784f6d60465f0bdff048fe5af,SOL,SHORT,0.0,,169.36,139.6116,,139.6116,0.0,,,False,True,1,True
0x826f2575de69937919df77f0c272376dfacd4511,BTC,LONG,0.3,107200.0,108340.0,342.0,1.052242938896068,0.0,342.0,,,False,False,3,False
0x82782e409ea372f5885013bac6436850bf0b7907,SOL,LONG,2.98,171.0,169.36,-4.887199999999959,-0.968351440717989,0.0,-4.887199999999959,,,False,False,1,False
0x8282e91d7a22d9b37a26c4f2ad4bcc690351bf3b,BTC,LONG,1.1102230246251565e-16,,108340.0,-231.14078700000002,,-231.14078700000002,0.0,,,False,False,19,True
0x8285a64daa59e830bf6861f35f36e9ead2708529,SOL,LONG,27.66,160.14,169.36,255.02520000000075,5.4440245630609505,0.0,255.02520000000075,,,False,False,1,False
0x82891c118f288387e92d110b295884d6868a6dbe,BTC,LONG,0.0,,108340.0,-104.56099,,-104.56099,0.0,,,False,False,1,True
0x829014eefbeac4a4fdd067a803f0f4a2b62eeb3d,SOL,LONG,2.07,,169.36,-9704.471084,,-9704.471084,0.0,,,False,False,2,True
0x8295cf76c0c3863c48830658fb8d53c7aa75bb15,BTC,LONG,0.0,,108340.0,-2164.03539,,-2164.03539,0.0,,,False,False,1,True
0x8296635257cc3c8bd2cedde178a062e199e9c914,SOL,LONG,0.0,,169.36,-4708.216844999999,,-4708.216844999999,0.0,,,True,False,3,True
0x829bfee5bd05e05882d95f4a765ab9d08a94279a,BTC,SHORT,0.0,108393.13659090907,108340.0,49.95815999999999,,49.95815999999999,0.0,,,False,True,11,False
0x82a6789332646e3ad7e9511ce7c6588f8a292f41,SOL,LONG,1.27,167.54,169.36,2.3114000000000274,1.0746339159187657,0.0,2.3114000000000274,,,False,False,1,False
0x82acabfcb8f605b5cd4919a994c0f2577c171a80,BTC,LONG,0.0,,108340.0,-36866.911267999996,,-36866.911267999996,0.0,,,True,False,2,True
0x82b5b2e26268166bfa9106cc43ed9b283d89bf8e,BTC,LONG,0.0,,108340.0,-13.469613,,-13.469613,0.0,,,False,False,1,True
0x82b5b2e26268166bfa9106cc43ed9b283d89bf8e,SOL,LONG,0.0,,169.36,-1351.84,,-1351.84,0.0,,,False,False,1,True
0x82beb0a6a1d4a1b4624366be21a2ad42d339b308,BTC,LONG,0.0,,108340.0,-6.62516,,-6.62516,0.0,,,True,False,1,True
0x82c2af16ea7bd71c4d9f9f19e39cede2cb842cc8,BTC,SHORT,0.41800000000000004,,108340.0,0.0,,0.0,0.0,,,False,False,1,True
0x82c2af16ea7bd71c4d9f9f19e39cede2cb842cc8,SOL,SHORT,22.5,,169.36,0.0,,0.0,0.0,,,False,False,1,True
0x82ca5149bf9b2678ea2dac633b4d49c73167e139,SOL,SHORT,0.0,,169.36,156.9435,,156.9435,0.0,,,False,True,1,True
0x82d291aaed5e9e1dec4daea253af5898e21d24ac,BTC,LONG,0.0,,108340.0,-1437.1357,,-1437.1357,0.0,,,False,False,1,True
0x82d55b7bb3ff44d82906445f867ee065612a26cd,SOL,SHORT,0.0,,169.36,41.895,,41.895,0.0,,,False,True,1,True
0x82d84572a5214a0c5677c10e5f375b28c37d14a1,SOL,LONG,0.0,158.52,169.36,-708.737184,,-708.737184,0.0,,,True,False,3,False
0x82dbafaba7cb60b5d2b884103ae213639e4e7c91,SOL,SHORT,0.0,,169.36,42.330708,,42.330708,0.0,,,False,True,1,True
0x82e71c0c47a085b7652fa7d64802e389f9093815,SOL,SHORT,0.0,,169.36,4.159595,,4.159595,0.0,,,False,True,1,True
0x82e84c0c8ea405d5960549be0815ea98e84094dd,SOL,SHORT,0.0,,169.36,12.0384,,12.0384,0.0,,,False,True,1,True
0x82ebbd26af518877c23c2a60d24d1964ee528d6e,BTC,SHORT,0.010829999999999998,,108340.0,2.9327240000000003,,2.9327240000000003,0.0,,,False,False,8,True
0x82ee973790b1bfda7732b6a6185944d1b0218b52,SOL,SHORT,0.0,,169.36,3.153715,,3.153715,0.0,,,False,True,3,True
0x82f1aceca1ec958f8f2b3cc9a25b2ed42dca6f18,SOL,SHORT,4.59,,169.36,136.643672,,136.643672,0.0,,,False,False,8,True
0x82f1adefd39e96329befc720c3d0d69272ed100b,SOL,SHORT,0.0,,169.36,15.208,,15.208,0.0,,,False,True,1,True
0x82f68f6617195c7e48dd59f42a8c90c3100bbb64,BTC,LONG,0.004,,108340.0,-10.802,,-10.802,0.0,,,False,False,5,True
0x82f68f6617195c7e48dd59f42a8c90c3100bbb64,SOL,LONG,0.77,153.68,169.36,12.073600000000006,9.258384506376952,0.0,12.073600000000006,,,False,False,2,False
0x82fa32993fff3bc87777136d28935b9e89a6195d,BTC,SHORT,0.0,,108340.0,409.2768,,409.2768,0.0,,,False,True,1,True
0x82fd2edb5b49f95d785c54043b4a3682cc66caa1,SOL,SHORT,0.0,,169.36,65.23631,,65.23631,0.0,,,False,True,1,True
0x83027df4f3f749a1f9dd8bbc976eee49653c1d72,SOL,SHORT,0.0,,169.36,258.088124,,258.088124,0.0,,,False,True,2,True
0x8303cd3893b14a0c0d29b48c0cbb962b80d6a4aa,BTC,LONG,2.59468,108216.0,108340.0,321.74032,0.11445449510799335,0.0,321.74032,,,False,False,8,False
0x8311766775fed7c04a16a6aeb283d994df7a82d0,SOL,LONG,0.0,,169.36,-2.334682,,-2.334682,0.0,,,True,False,1,True
0x831d025741d48b5c855b838166102b37e55090bd,SOL,SHORT,0.0,,169.36,9.816,,9.816,0.0,,,False,True,1,True
0x83234d6e6fcf1719759a9bbc5d10244bf9507c7e,SOL,LONG,0.0,,169.36,-71.542242,,-71.542242,0.0,,,True,False,1,True
0x8329bdc41ce7df7bd676b9a11dbed310ace5109b,SOL,SHORT,0.0,,169.36,158.7096,,158.7096,0.0,,,False,True,1,True
0x832e08c65325733ec61f60d0fa8a2a13b9251a1d,SOL,SHORT,20.24,174.23,169.36,98.56879999999951,2.8755314123759894,0.0,98.56879999999951,,,False,False,1,False
0x833381264e75981bcfe067653e9afe1babbfc6a0,BTC,LONG,0.4330400000000001,,108340.0,0.0,,0.0,0.0,,,False,False,22,True
0x833a2d9eb007cd08d4e63ba85448bd4f3cd56fff,BTC,SHORT,1.00237,105286.0,108340.0,-3061.23798,-2.8189034520952556,0.0,-3061.23798,,,False,False,4,False
0x8342b064d963c5ab6425c7edee4de0a31838b58a,BTC,LONG,1.4393999999999965,,108340.0,-15946.409505999996,,-15946.409505999996,0.0,,,False,False,332,True
0x83470ebe8f7a8f370844b010c1f12b0a97167606,BTC,LONG,0.00472,109112.0,108340.0,-3.64384,-0.7125715340594424,0.0,-3.64384,,,False,False,1,False
0x8350b406e8af1a4b6f88a410eaaef1fd5e8686f8,SOL,LONG,416.96000000000004,,169.36,-6015.9792,,-6015.9792,0.0,,,False,False,5,True
0x835177c84c36ff37a2ef225c8fae408d8c7d3c61,BTC,SHORT,0.0028,,108340.0,15.69096,,15.69096,0.0,,,False,True,2,True
0x835a55fdd53449fc44c5574745d947b585f05768,SOL,LONG,4.2674197509029455e-16,,169.36,203.73839999999998,,203.73839999999998,0.0,,,False,False,5,True
0x835b709b65d3ab5cce68c97c4f2c6d6b4e231954,BTC,SHORT,0.0,,108340.0,355.865334,,355.865334,0.0,,,False,True,1,True
0x835c24bca15c327e421e7969597b32ed93c1582f,BTC,SHORT,0.0,,108340.0,30.87648,,30.87648,0.0,,,False,True,1,True
0x835ece241a5131d127a18d3512699505c28c1025,SOL,LONG,0.0,,169.36,-3017.209056,,-3017.209056,0.0,,,True,False,1,True
0x835f601dc39015c5dc9196cd76b81d5ca9a9d1ab,SOL,SHORT,0.0,,169.36,153.423228,,153.423228,0.0,,,False,True,1,True
0x8360b2bc8528b9101cd4f2671d14ae52f3bf2d35,SOL,SHORT,0.0,,169.36,51.4035,,51.4035,0.0,,,False,True,1,True
0x83611c4f85c8fe0490541dd450dcc2a282aa1bf9,SOL,SHORT,0.0,,169.36,59.5455,,59.5455,0.0,,,False,True,1,True
0x8362df0d7d3a3b84ef858761aa79bcd01ae19ac4,SOL,SHORT,0.0,,169.36,44.1248,,44.1248,0.0,,,False,True,1,True
0x8368d05709a82d1ac2100a642006fc85a13a8bf6,BTC,LONG,0.010670000000000006,,108340.0,-886.26808,,-886.26808,0.0,,,False,False,5,True
0x8368d05709a82d1ac2100a642006fc85a13a8bf6,SOL,SHORT,0.0,,169.36,0.68069,,0.68069,0.0,,,False,False,1,True
0x836a686d0b8250b353f9befd47641e25136469cb,SOL,LONG,0.0,,169.36,-34.293896,,-34.293896,0.0,,,True,False,1,True
0x836a7e41eba08023d4b183ff1cf33a6f9f5af2e7,BTC,LONG,0.0,,108340.0,-9234.609632,,-9234.609632,0.0,,,False,False,21,True
0x836bc6eaa7b82bebf8da52a9e1aafbb44fc43cbb,SOL,LONG,0.0,170.14,169.36,342.0473,,342.0473,0.0,,,False,True,15,False
0x8379d4016136110ee01417b10564ee3fb76e8820,SOL,SHORT,0.0,,169.36,21.6048,,21.6048,0.0,,,False,True,1,True
0x837b1dffd5ef37a00ea66be040b7acd1eae61e2f,SOL,SHORT,0.0,,169.36,12.9064,,12.9064,0.0,,,False,True,1,True
0x837b4225b99a36e4a3daff701410c559297e07f8,BTC,LONG,0.33771,,108340.0,0.0,,0.0,0.0,,,False,False,1,True
0x837eeb2937ef538e979b96c6351bac663442c649,BTC,LONG,0.0,,108340.0,-127.746906,,-127.746906,0.0,,,False,False,1,True
0x837eeb2937ef538e979b96c6351bac663442c649,SOL,LONG,0.0,,169.36,-59.249806,,-59.249806,0.0,,,False,False,1,True
0x838012d5a9ab8658c961ab59f33fd829347c2b80,BTC,LONG,0.0,,108340.0,-190.624,,-190.624,0.0,,,False,False,1,True
0x83819883168d9310fb701439fde1385c7500bbf1,BTC,SHORT,0.03769000000000022,,108340.0,-79.03267,,-79.03267,0.0,,,False,False,33,True
0x83854b97fb255512fe58e56843f170341d710a64,SOL,SHORT,0.0,,169.36,21.5634,,21.5634,0.0,,,False,True,1,True
0x8389f35a1af9dfd0b19d435cd5404af976915be5,BTC,LONG,1.1232799999999998,,108340.0,0.0,,0.0,0.0,,,False,False,5,True
0x83945277ecd8e52b95461479b85800cd51cb86bc,SOL,SHORT,0.0,,169.36,7.182,,7.182,0.0,,,False,True,1,True
0x839eeee12aa7fa673b1c03fafcf0688b5c9a7375,BTC,LONG,0.0,,108340.0,-4577.68521,,-4577.68521,0.0,,,False,False,1,True
0x839eeee12aa7fa673b1c03fafcf0688b5c9a7375,SOL,LONG,0.0,,169.36,-1450.372,,-1450.372,0.0,,,True,False,1,True
0x839fb7089af2091b9bd9487a977c41daf56394c0,BTC,SHORT,1.06575,,108340.0,-2396.3034989999996,,-2396.3034989999996,0.0,,,False,False,118,True
0x83a424a1588175fde1f3c9a37c7d3cae0facb037,SOL,LONG,2675.7999999999997,,169.36,-2678.781836,,-2678.781836,0.0,,,False,False,51,True
0x83a6519bed1bcc6696443cc2e55ad7ec87677725,BTC,LONG,0.02379,,108340.0,-38.979061,,-38.979061,0.0,,,False,False,7,True
0x83a8f8c7438c4138dbe1e98bc7792e6cf6c075b7,BTC,LONG,0.0,,108340.0,121.88345,,121.88345,0.0,,,False,True,15,True
0x83ac74e2e9dd53890dbe0fdb1bfed0ab6a1d8814,SOL,SHORT,0.0,,169.36,5.9706,,5.9706,0.0,,,False,True,1,True
0x83b20e5759b7a50b23b8814e20c621686d27aa6a,BTC,LONG,0.0,,108340.0,-298.065252,,-298.065252,0.0,,,True,False,4,True
0x83b45b388f305694dd08097e4a2924a03903c479,SOL,SHORT,0.0,,169.36,20.15979,,20.15979,0.0,,,False,True,1,True
0x83b62f4635067df76ee72abedb80e397e8e7eac3,BTC,SHORT,0.0,,108340.0,193.88840100000002,,193.88840100000002,0.0,,,False,True,4,True
0x83c3129073d424006f50d6f856a62da258caa51b,BTC,SHORT,0.0,,108340.0,561.03842,,561.03842,0.0,,,False,False,1,True
0x83cd7b77cab1133f855714c3bbd51c2822409889,SOL,SHORT,0.0,,169.36,24.269985,,24.269985,0.0,,,False,True,1,True
0x83d1781cb145ab46af0bce0465040584918a174b,SOL,SHORT,0.0,,169.36,257.645124,,257.645124,0.0,,,False,True,1,True
0x83f663d3669c2376dd6338104d2ee86f17324332,BTC,SHORT,0.0,,108340.0,1294.07171,,1294.07171,0.0,,,False,True,1,True
0x83f663d3669c2376dd6338104d2ee86f17324332,SOL,SHORT,0.0,,169.36,35.623413,,35.623413,0.0,,,False,True,1,True
0x8406a9117c53e9602ca217c2a141031e360863f2,SOL,LONG,0.0,,169.36,-462095.21948399994,,-462095.21948399994,0.0,,,True,False,7,True
0x840e3d5a9c2e4142d4c9c9dfb38cb2d29cae8032,SOL,SHORT,0.0,,169.36,47.094858,,47.094858,0.0,,,False,True,1,True
0x8410867b64538a18db368b3ddead7ac8f15ef6f0,BTC,LONG,0.00067,,108340.0,-1080.209,,-1080.209,0.0,,,False,False,2,True
0x8415ef34c01b13c03f7f8748429a422500059dd0,BTC,LONG,0.0,,108340.0,-977.18368,,-977.18368,0.0,,,False,False,1,True
0x84168cd7778a981c2be2857977196f20919bc708,BTC,LONG,0.77879,,108340.0,-1502.535706,,-1502.535706,0.0,,,False,True,30,True
0x8417efa60c7398e6c94e77f22076c33a8d4aa86a,BTC,SHORT,0.17222,,108340.0,368.68125,,368.68125,0.0,,,False,True,6,True
0x8418093084ba402893eeba8b9d1bbb8e41e65481,BTC,LONG,0.0,,108340.0,-26.263997999999997,,-26.263997999999997,0.0,,,True,False,4,True
0x8418e387e29940145bc66256111d973aaf02830a,BTC,LONG,3.469446951953614e-18,,108340.0,-65.44846600000001,,-65.44846600000001,0.0,,,False,False,6,True
0x841a7666546ac6616e0209ce361980db1d156bd9,SOL,LONG,0.0,,169.36,-18.009390000000003,,-18.009390000000003,0.0,,,True,False,2,True
0x841e7ea61fafaade697498de4f8dea37c088e7de,SOL,LONG,0.0,168.57512003589864,169.36,-161.351725,,-161.351725,0.0,,,True,False,16,False
0x841f664d745df404118aa89e6c5852be419c2ad8,SOL,SHORT,0.0,,169.36,4.017,,4.017,0.0,,,False,True,1,True
0x84213d8e2c15aca0565e96b694de502ffde0ae1d,BTC,SHORT,0.0,,108340.0,400.675,,400.675,0.0,,,False,True,1,True
0x842b379dd44bff65498f919bf693a707fdd3f634,BTC,LONG,0.00357,105005.0,108340.0,11.905949999999999,3.078272106331918,0.0,11.905949999999999,,,False,False,1,False
0x843ce9db3cbd7aa73916005aee52551947fca839,BTC,SHORT,0.0,,108340.0,10829.20339,,10829.20339,0.0,,,False,True,1,True
0x8444c8e6f4e97a8b6bbeb71a90adaff9c5bb9950,BTC,LONG,0.22000000000000003,,108340.0,0.0,,0.0,0.0,,,False,False,4,True
0x84458a92a88868fc3ff51608e35cb2cb23eb6213,SOL,SHORT,0.0,,169.36,1126.498505,,1126.498505,0.0,,,False,True,1,True
0x844d3f69d91e93656a2cdacbdb207cf5a2a49c86,BTC,LONG,0.0,,108340.0,-234.8,,-234.8,0.0,,,False,False,1,True
0x845864dd6a91dde0109060d22046274467db8d5d,BTC,LONG,0.0,,108340.0,-8.767123999999999,,-8.767123999999999,0.0,,,True,False,2,True
0x845864dd6a91dde0109060d22046274467db8d5d,SOL,LONG,0.0,,169.36,-13.875399999999999,,-13.875399999999999,0.0,,,False,False,2,True
0x845ac0cc1fab6efd7233a4b971e542fba05c1690,SOL,LONG,0.91,166.4,169.36,2.6936000000000075,1.7477562588568776,0.0,2.6936000000000075,,,False,False,1,False
0x845e61565acf7961340b9cc212b9539eb3204d1c,SOL,LONG,12.35,156.93,169.36,153.5105000000001,7.339395370807751,0.0,153.5105000000001,,,False,False,2,False
0x845ff4d9a7ee24d087382eacd12491cd6dd6e978,SOL,SHORT,0.0,,169.36,12.9789,,12.9789,0.0,,,False,True,1,True
0x8462578a418895da85c970a5b4903012b9cbb14c,BTC,SHORT,0.0,,108340.0,-31.49401700000044,,-31.49401700000044,0.0,,,True,True,22,True
0x8463d6ffcbfb56bf20ab2e1111f9a0e8359533f2,SOL,SHORT,0.0,,169.36,19294.5315,,19294.5315,0.0,,,False,True,1,True
0x8469d67d13dbe12211a60008faa9547e27a1804d,BTC,LONG,2.6871,,108340.0,-10181.557135,,-10181.557135,0.0,,,False,False,17,True
0x84776775d0a456acf60ab6b24ad9739e14bf5ea3,BTC,LONG,0.0,,108340.0,-5.814894,,-5.814894,0.0,,,False,False,1,True
0x847b0e1f192fbe9d39f9a2f0474606db91c28b9c,SOL,LONG,0.0,160.27,169.36,-132.39086,,-132.39086,0.0,,,True,False,3,False
0x8480f1c92cd029a9419bab3ab5d30c6a36b1794f,SOL,SHORT,0.0,,169.36,83.651,,83.651,0.0,,,False,True,1,True
0x8482694d9bbf434bf2801f49be04dee5bc459d07,BTC,LONG,2.45206,,108340.0,0.0,,0.0,0.0,,,False,False,5,True
0x8488df0a179412d4a082f2cb532802df4cc5b764,BTC,SHORT,6.0986372202309624e-18,,108340.0,935.09214,,935.09214,0.0,,,False,True,14,True
0x848a2480cd4c03dfd2217fde2d157acea03553fe,BTC,LONG,0.0,,108340.0,-129.74416,,-129.74416,0.0,,,False,False,1,True
0x848ad05cc8061637c632ef4730d00f6dbbfa5a7a,SOL,LONG,1.8474111129762605e-13,,169.36,-72539.41528500001,,-72539.41528500001,0.0,,,False,False,14,True
0x848b28c9471c00dfc44b2abbd268a4be67f970d2,BTC,LONG,0.20317000000000005,,108340.0,0.0,,0.0,0.0,,,False,False,4,True
0x849140dad5845f8a59320899e820fcf9b3b0b124,SOL,SHORT,0.0,,169.36,165.52221,,165.52221,0.0,,,False,True,1,True
0x8498de3186bca601c2c1982f4b0573c0a7be060e,BTC,LONG,0.01183,,108340.0,-376.13368,,-376.13368,0.0,,,False,False,2,True
0x8499038be29d6264e16081984fd23830bef6054b,SOL,LONG,3.54,172.77,169.36,-12.071399999999988,-2.0134624468587603,0.0,-12.071399999999988,,,False,False,1,False
0x84a6fb4cda7ffa373c67c3058f51aab5a4da6f35,SOL,LONG,0.0,,169.36,-1135.7847,,-1135.7847,0.0,,,False,False,1,True
0x84a989aa4eb43c1eb571955e9c04c57b257e5bee,BTC,LONG,0.61945,,108340.0,0.0,,0.0,0.0,,,False,False,6,True
0x84b98c38842331ed7d26f68d7d02343b713148a6,BTC,LONG,0.29416999999999977,108700.38426142809,108340.0,-3239.369893184301,-10.130504683943208,-3133.3556550000008,-106.01423818430041,,,True,False,103,False
0x84bb0177c5c6b03d7632c5c4ec01e1d9892533ba,SOL,LONG,1.07,,169.36,-27.2573,,-27.2573,0.0,,,False,True,3,True
0x84be6f277b697dc2c7d9807854d3ca9dce975536,SOL,SHORT,0.0,,169.36,59.2161,,59.2161,0.0,,,False,True,1,True
0x84c683d8167c3433cbc4c0bf3f87019a3342b5f8,SOL,LONG,0.0,,169.36,-0.9758,,-0.9758,0.0,,,True,False,1,True
0x84c8863deace78e70469b97863ffc6c32024c035,BTC,LONG,0.0,108941.0,108340.0,-13.16244,,-13.16244,0.0,,,True,False,2,False
0x84cdbd3d8d65d4c5ccb16d9af5524c44573cb114,BTC,LONG,0.0106,,108340.0,0.0,,0.0,0.0,,,False,False,1,True
0x84cde3d70a10f6d7bdfe2c63ef01673b75bc4989,BTC,SHORT,0.0,,108340.0,26.507131,,26.507131,0.0,,,False,True,1,True
0x84d14a8480737c223168b083bcda189ac7783010,BTC,LONG,0.01089,,108340.0,-22.098905000000002,,-22.098905000000002,0.0,,,False,False,5,True
0x84d14a8480737c223168b083bcda189ac7783010,SOL,LONG,0.58,,169.36,-2.05066,,-2.05066,0.0,,,False,False,3,True
0x84d76e64be483a615e2447ccf3b52e938cb40688,SOL,SHORT,0.0,,169.36,52654.25813,,52654.25813,0.0,,,False,True,1,True
0x84db040c5463d0ef4c6d518ff5ea254e75b662a9,SOL,LONG,0.0,,169.36,-27.73463,,-27.73463,0.0,,,True,False,1,True
0x84dba9e11ea242c14e5cc1e38702c3a5be054432,SOL,LONG,17.54,174.9884658843981,169.36,-198.63779161234237,-6.4717668851467876,-99.9145,-98.72329161234235,,,True,False,4,False
0x84dd2f9dddbb015901b9e78643e3179fa4d9f7ea,BTC,LONG,0.0,,108340.0,-9496.5,,-9496.5,0.0,,,True,False,1,True
0x84dd2f9dddbb015901b9e78643e3179fa4d9f7ea,SOL,LONG,0.0,,169.36,-14888.197520000002,,-14888.197520000002,0.0,,,True,False,2,True
0x84f370a9900786f95827748a243ec7aa12662f21,BTC,LONG,0.18926000000000004,,108340.0,-4200.41961,,-4200.41961,0.0,,,False,False,5,True
0x850230173db9dd8da58e1ef489a492bda97a1f61,SOL,SHORT,0.0,,169.36,6.4512,,6.4512,0.0,,,False,True,1,True
0x85035c4657928c76a8514c0accd6aa24b340f963,SOL,SHORT,0.0,,169.36,482.131547,,482.131547,0.0,,,False,True,1,True
0x85084e25296260f6ca7c5e79e39390f62b15ff48,BTC,SHORT,0.014650000000000002,,108340.0,0.0,,0.0,0.0,,,False,False,7,True
0x8509829eefece2ab1b380dccc6846142d0d64aeb,SOL,SHORT,0.0,,169.36,17.4588,,17.4588,0.0,,,False,True,1,True
0x850b8e3abda437e3ec5ec1865d6d06350c5f07bc,SOL,SHORT,0.0,,169.36,-2609.7546039999997,,-2609.7546039999997,0.0,,,True,False,9,True
